"probset.ids","gene.names"
"X214959_s_at","API5"
"X214960_at","API5"
"X214961_at","MTUS2"
"X214962_s_at","NUP160"
"X214963_at","NUP160"
"X214964_at",""
"X214965_at","SPATA2L"
"X214966_at","GRIK5"
"X214967_at",""
"X214968_at","DDX51"
"X214969_at","MAP3K9"
"X214970_s_at","ST6GAL1"
"X214971_s_at","ST6GAL1"
"X214972_at","MGEA5"
"X214973_x_at","IGHD"
"X214974_x_at","CXCL5"
"X214975_s_at","MTMR1"
"X214976_at","RPL13 /// SNORD68"
"X214977_at",""
"X214978_s_at","PPFIA4"
"X214979_at",""
"X214980_at","UBE3A"
"X214981_at","POSTN"
"X214982_at","LOC101929240 /// SNRNP200"
"X214983_at","TTTY15"
"X214984_at","LOC101060604 /// SLC7A5P1 /// SMG1P3"
"X214985_at","EXT1"
"X214986_x_at","PPIL2"
"X214987_at","GAB1"
"X214988_s_at","SON"
"X214989_x_at",""
"X214990_at","PIGO"
"X214991_s_at","PIGO"
"X214992_s_at","DNASE2"
"X214993_at","ASPHD1"
"X214994_at","APOBEC3F"
"X214995_s_at","APOBEC3F /// APOBEC3G"
"X214996_at",""
"X214997_at","SCAI"
"X214998_at","AAK1"
"X214999_s_at","RAB11FIP3"
"X215000_s_at","FEZ2"
"X215001_s_at","GLUL"
"X215002_at","LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// NPIPB8"
"X215003_at","DGCR9"
"X215004_s_at","SUGP1"
"X215005_at","NECAB2"
"X215006_at",""
"X215008_at","TLL2"
"X215009_s_at","THAP9-AS1"
"X215010_s_at","BRSK2"
"X215011_at","SNHG3 /// SNORA73A"
"X215012_at","ZNF451"
"X215013_s_at","USP34"
"X215014_at","KCND3"
"X215015_at","CCDC64"
"X215016_x_at","DST"
"X215017_s_at","FNBP1L"
"X215018_at","KIAA1731"
"X215019_x_at","ZNF528"
"X215020_at","NRXN3"
"X215021_s_at","NRXN3"
"X215022_x_at","ZNF33B"
"X215023_s_at","PEX1"
"X215024_at","CCZ1B"
"X215025_at","NTRK3"
"X215026_x_at","SCNN1A"
"X215027_at","RAPGEF3"
"X215028_at","SEMA6A"
"X215029_at",""
"X215030_at","GRSF1"
"X215031_x_at","RNF126"
"X215032_at","RREB1"
"X215033_at","TM4SF1"
"X215034_s_at","TM4SF1"
"X215035_at","IGLV6-57"
"X215036_at",""
"X215037_s_at","BCL2L1"
"X215038_s_at","SETD2"
"X215039_at","LINC01140"
"X215040_at","RNASEH2B"
"X215041_s_at","DOCK9"
"X215042_at","BMP6"
"X215043_s_at","GUSBP3 /// SMA4 /// SMA5"
"X215044_s_at","STAM2"
"X215045_at","CELF3"
"X215046_at","KANSL1L"
"X215047_at","TRIM58"
"X215048_at","ZNF280B"
"X215049_x_at","CD163"
"X215050_x_at","MAPKAPK2"
"X215051_x_at","AIF1"
"X215052_at","FRMPD4"
"X215053_at","SRCAP"
"X215054_at","EPOR /// RGL3"
"X215055_at","B3GNTL1"
"X215056_at",""
"X215057_at","LINC00894"
"X215058_at","DENND5B"
"X215059_at",""
"X215060_at",""
"X215061_at","METTL10"
"X215062_at",""
"X215063_x_at","LRRC40"
"X215064_at","SC5D"
"X215065_at","PHF8"
"X215066_at","PTPRF"
"X215067_x_at","PRDX2"
"X215068_s_at","FBXL18"
"X215069_at","NMT2"
"X215070_x_at","RABGAP1"
"X215071_s_at","HIST1H2AC"
"X215072_x_at","EDRF1"
"X215073_s_at","NR2F2"
"X215074_at","MYO1B"
"X215075_s_at","GRB2"
"X215076_s_at","COL3A1"
"X215077_at",""
"X215078_at","LOC100129518 /// SOD2"
"X215079_at",""
"X215080_s_at","AGAP2"
"X215081_at","KIAA1024"
"X215082_at","ELOVL5"
"X215083_at",""
"X215084_s_at","LRRC42"
"X215085_x_at","DLEC1"
"X215086_at","IBTK"
"X215087_at","C15orf39"
"X215088_s_at","SDHC"
"X215089_s_at","RBM10"
"X215090_x_at","LOC440434"
"X215091_s_at","GTF3A"
"X215092_s_at","NFAT5"
"X215093_at","NSDHL"
"X215094_at","SPICE1"
"X215095_at",""
"X215096_s_at","ESD"
"X215097_at","CAPZB"
"X215098_at","RXRB"
"X215099_s_at","RXRB"
"X215100_at","ADTRP"
"X215101_s_at","CXCL5"
"X215102_at","DPY19L1P1"
"X215103_at","CYP2C18"
"X215104_at","NRIP2"
"X215105_at","N4BP2L2-IT2"
"X215106_at","TTC22"
"X215107_s_at","TTC22"
"X215108_x_at","TOX3"
"X215109_at","RC3H1"
"X215110_at","LOC100288974 /// MBL1P"
"X215111_s_at","TSC22D1"
"X215112_x_at","MCF2L2"
"X215113_s_at","SENP3 /// SENP3-EIF4A1"
"X215114_at","SENP3"
"X215115_x_at","NTRK3"
"X215116_s_at","DNM1"
"X215117_at","RAG2"
"X215118_s_at","AL928768.3 /// Ig alpha 1-[alpha]2m /// IGH"
"X215119_at","MYO16"
"X215120_s_at","SAMD4A"
"X215121_x_at","CYAT1 /// IGLC1 /// IGLV1-44"
"X215122_at","TBX6"
"X215123_at","LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5"
"X215124_at","ZNF550"
"X215125_s_at","UGT1A1 /// UGT1A10 /// UGT1A3 /// UGT1A4 /// UGT1A5 /// UGT1A6 /// UGT1A7 /// UGT1A8 /// UGT1A9"
"X215126_at","LINC01314"
"X215127_s_at","RBMS1"
"X215128_at",""
"X215129_at","PIK3C2G"
"X215130_s_at","IQCK"
"X215131_at","IQCK"
"X215132_at",""
"X215133_s_at","FAM153A /// FAM153B /// LOC100507387 /// LOC102725213"
"X215134_at","PI4K2A"
"X215135_at","DNPEP"
"X215136_s_at","EXOSC8"
"X215137_at",""
"X215138_s_at","KAZN"
"X215139_at","ARHGEF10"
"X215140_at",""
"X215141_at","NOP14-AS1"
"X215142_at","HYPM"
"X215143_at","DPY19L2P2"
"X215144_at",""
"X215145_s_at","CNTNAP2"
"X215146_s_at","TTC28"
"X215147_at","AF007147"
"X215148_s_at","APBA3"
"X215149_at","AJAP1"
"X215150_at","YOD1"
"X215151_at","DOCK10"
"X215152_at","MYB"
"X215153_at","NOS1AP"
"X215154_at","ULK2"
"X215155_at","HEXA"
"X215156_at","WDR61"
"X215157_x_at","PABPC1"
"X215158_s_at","DEDD"
"X215159_s_at","NADK"
"X215160_x_at","LOC100289097 /// LOC642236"
"X215161_at","CAMK1G"
"X215162_at","RALGAPA1"
"X215163_at",""
"X215164_at",""
"X215165_x_at","UMPS"
"X215166_at","IGSF9B"
"X215167_at","MED14"
"X215168_at","TIMM17A"
"X215169_at","SLC35E2 /// SLC35E2B"
"X215170_s_at","CEP152"
"X215171_s_at","TIMM17A"
"X215172_at","PTPN20B"
"X215173_at","DNAAF1"
"X215174_at","FMO6P"
"X215175_at","PCNX"
"X215176_x_at","IGK /// IGKC"
"X215177_s_at","ITGA6"
"X215178_x_at","NAAA"
"X215179_x_at","PGF"
"X215180_at","RP11-429B14.4"
"X215181_at","CDH22"
"X215182_x_at",""
"X215183_at",""
"X215184_at","DAPK2"
"X215185_at","LINC00963"
"X215186_at","TBC1D30"
"X215187_at","FLJ11292"
"X215188_at","STK24"
"X215189_at","KRT86 /// LOC100509764"
"X215190_at","EIF3M"
"X215191_at",""
"X215192_at","PMS2P4"
"X215193_x_at","HLA-DQB1 /// HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// LOC100996809 /// LOC101060835"
"X215194_at","PRKCA"
"X215195_at","PRKCA"
"X215196_at",""
"X215197_at",""
"X215198_s_at","CALD1"
"X215199_at","CALD1"
"X215200_x_at",""
"X215201_at","REPS1"
"X215202_at","GUSBP11"
"X215203_at","GOLGA4"
"X215204_at",""
"X215205_x_at","NCOR2"
"X215206_at",""
"X215207_x_at","NUS1 /// NUS1P3"
"X215208_x_at","RPL35A"
"X215209_at","SEC24D"
"X215210_s_at","DLST"
"X215211_at","RRN3P1"
"X215212_at",""
"X215213_at","NUP54"
"X215214_at","IGLC1 /// IGLV3-25 /// IGLV3-25"
"X215215_s_at","LOC81691"
"X215216_at","VPS16"
"X215217_at","IGKC"
"X215218_s_at","WDR62"
"X215219_at","DOPEY2"
"X215220_s_at","TPR"
"X215221_at",""
"X215222_x_at","MACF1"
"X215223_s_at","LOC100129518 /// SOD2"
"X215224_at","SNORA21"
"X215225_s_at","GPR17"
"X215226_at","EXPH5"
"X215227_x_at","ACP1"
"X215228_at","NHLH2"
"X215229_at","LOC100129973"
"X215230_x_at","EIF3C /// EIF3CL"
"X215231_at","PRKAG2"
"X215232_at","ARHGAP44"
"X215233_at","JMJD6"
"X215234_at","DYRK1A"
"X215235_at","SPTAN1"
"X215236_s_at","PICALM"
"X215237_at","DOCK9"
"X215238_s_at","DOCK9"
"X215239_x_at","ZNF273"
"X215240_at","ITGB3"
"X215241_at","ANO3"
"X215242_at","PIGC"
"X215243_s_at","GJB3"
"X215244_at","DGCR5"
"X215245_x_at","FMR1"
"X215246_at","LARP7"
"X215247_at","LOC100288570"
"X215248_at","GRB10"
"X215249_at","RPL35A"
"X215250_at","EMC3"
"X215251_at",""
"X215252_at",""
"X215253_s_at","RCAN1"
"X215254_at","RCAN1"
"X215255_at","IGSF9B"
"X215256_x_at","ARHGAP33"
"X215257_at","ERGIC3"
"X215258_at","CADM4"
"X215259_s_at","CADM4"
"X215260_s_at","TCF3"
"X215261_at",""
"X215262_at",""
"X215263_at","ZXDA /// ZXDB"
"X215264_at","EMX1"
"X215265_at",""
"X215266_at","DNAH3"
"X215267_s_at","SLC8A2"
"X215268_at","KIAA0754"
"X215269_at","TRAPPC10"
"X215270_at","LFNG"
"X215271_at","TNN"
"X215272_at","OGG1"
"X215273_s_at","TADA3"
"X215274_at","SLC12A3"
"X215275_at","TRAF3IP3"
"X215276_at","WFDC8"
"X215277_at","PCDH1"
"X215278_at",""
"X215279_at",""
"X215280_s_at","PPFIA3"
"X215281_x_at","POGZ"
"X215282_at","ANAPC13"
"X215283_at","LINC00667"
"X215284_at",""
"X215285_s_at","PHTF1"
"X215286_s_at","PHTF2"
"X215287_at","STRN"
"X215288_at","TRPC2"
"X215289_at","ZNF749"
"X215290_at",""
"X215291_at","MKL1"
"X215292_s_at","MKL1"
"X215293_s_at","PGAP2"
"X215294_s_at","SMARCA1"
"X215295_at","DTNB"
"X215296_at","CDC42BPA"
"X215297_at","LOC441204"
"X215298_at","RP11-714L20.1"
"X215299_x_at","SULT1A1"
"X215300_s_at","FMO5"
"X215301_at","SYCE1L"
"X215302_at","LOC257152"
"X215303_at","DCLK1"
"X215304_at",""
"X215305_at","PDGFRA"
"X215306_at",""
"X215307_at","ZNF529"
"X215308_at","XRCC6"
"X215309_at","ZNF674"
"X215310_at","APC"
"X215311_at","NTRK3"
"X215312_at",""
"X215313_x_at","HLA-A"
"X215314_at",""
"X215315_at","ZNF549"
"X215316_at",""
"X215317_at",""
"X215318_at","MINOS1P1"
"X215319_at","ATP8B3"
"X215320_at","SPATA31C2"
"X215321_at","RUNDC3B"
"X215322_at","LONRF1"
"X215323_at","LUZP2"
"X215324_at","SEMA3D"
"X215325_x_at","C19orf26"
"X215326_at","PAK4"
"X215327_at","RP11-414H17.5"
"X215328_at","EFR3B"
"X215329_s_at","CDK11A /// CDK11B"
"X215330_at",""
"X215331_at","MYH15"
"X215332_s_at","CD8B /// LOC100996919"
"X215333_x_at","GSTM1"
"X215334_at","EFR3B"
"X215335_at","CTB-176F20.3"
"X215336_at","AKAP11"
"X215337_at","MED24"
"X215338_s_at","NKTR"
"X215339_at","NKTR"
"X215340_at","ADCY1"
"X215341_at","DNAH6"
"X215342_s_at","RABGAP1L"
"X215343_at","CCDC88C"
"X215344_at",""
"X215345_x_at","AK291611 /// TRGV7 /// TRGV7"
"X215346_at","CD40"
"X215347_at",""
"X215348_at","ADCY1"
"X215349_at","BTBD18"
"X215350_at","SYNE1"
"X215351_at",""
"X215352_at","GIMAP1-GIMAP5 /// GIMAP5"
"X215353_at",""
"X215354_s_at","PELP1"
"X215355_at","POU2F3"
"X215356_at","TDRD12"
"X215357_s_at","POLDIP3"
"X215358_x_at","ZNF37BP"
"X215359_x_at","LOC101060181 /// ZNF44"
"X215360_at",""
"X215361_at","DOCK5"
"X215362_at",""
"X215363_x_at","FOLH1 /// FOLH1B"
"X215364_s_at","SZT2"
"X215365_at","CACNB2"
"X215366_at","SNX13"
"X215367_at","KIAA1614"
"X215368_at","NEB"
"X215369_at",""
"X215370_at",""
"X215371_at","MED27"
"X215372_x_at","MAGI1"
"X215373_x_at",""
"X215374_at","PAPOLA"
"X215375_x_at","LRRFIP1"
"X215376_at",""
"X215377_at","CTBP2"
"X215378_at",""
"X215379_x_at","IGLV1-44"
"X215380_s_at","GGCT"
"X215381_at","MTOR"
"X215382_x_at","TPSAB1"
"X215383_x_at","SPG21"
"X215384_s_at","MAP1A"
"X215385_at",""
"X215386_at",""
"X215387_x_at",""
"X215388_s_at","CFH /// CFHR1"
"X215389_s_at","TNNT2"
"X215390_at",""
"X215391_at","MAP1A"
"X215392_at",""
"X215393_s_at","COBLL1"
"X215394_at","PIK3C3"
"X215395_x_at","PRSS3P2"
"X215396_at","GPR98"
"X215397_x_at",""
"X215398_at",""
"X215399_s_at","OS9"
"X215400_x_at","ADCY9"
"X215401_at",""
"X215402_at","APPBP2"
"X215403_at",""
"X215404_x_at","FGFR1"
"X215405_at",""
"X215406_at",""
"X215407_s_at","ASTN2"
"X215408_at",""
"X215409_at","LPCAT4"
"X215410_at","LOC441259 /// PMS2P1 /// PMS2P4 /// PMS2P5 /// PMS2P6 /// PMS2P9"
"X215411_s_at","TRAF3IP2"
"X215412_x_at","PMS2P8"
"X215413_at","EXOC7"
"X215414_at","FARS2"
"X215415_s_at","LYST"
"X215416_s_at","STOML2"
"X215417_at","EXOC6B"
"X215418_at","PARVA"
"X215419_at","ZFR2"
"X215420_at","IHH"
"X215421_at","LOC100131510"
"X215422_at","MARCH6"
"X215423_at","MARCH6"
"X215424_s_at","SNW1"
"X215425_at","BTG3"
"X215426_at","ZCCHC14"
"X215427_s_at","ZCCHC14"
"X215428_at","RP11-680F8.4"
"X215429_s_at","ZNF428"
"X215430_at","GK2"
"X215431_at","SNTB1"
"X215432_at","ACSM1"
"X215433_at","AJ011981 /// DPY19L1"
"X215434_x_at","LOC102724250 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF19 /// NBPF26"
"X215435_at",""
"X215436_at","HSDL2"
"X215437_x_at","BAZ2A"
"X215438_x_at","GSPT1"
"X215439_x_at",""
"X215440_s_at","BEX4"
"X215441_at",""
"X215442_s_at","TSHR"
"X215443_at","TSHR"
"X215444_s_at","TRIM31"
"X215445_x_at",""
"X215446_s_at","LOX"
"X215447_at",""
"X215448_at",""
"X215449_at","TSPO2"
"X215450_at","SNRPE"
"X215451_s_at","AFF1"
"X215452_x_at","SUMO4"
"X215454_x_at","SFTPC"
"X215455_at","TIMELESS"
"X215456_at",""
"X215457_at",""
"X215458_s_at","SMURF1"
"X215459_at","CTNS"
"X215460_x_at","BRD1"
"X215461_at","ZNRF4"
"X215462_at","PLK3"
"X215463_at","OR7E24"
"X215464_s_at","P2RX5 /// P2RX5-TAX1BP3 /// TAX1BP3"
"X215465_at","ABCA12"
"X215466_at",""
"X215467_x_at","LOC647070"
"X215468_at",""
"X215469_at","SLITRK5"
"X215470_at","GTF2H2B"
"X215471_s_at","MAP7"
"X215472_at","PACRG"
"X215473_at",""
"X215474_at",""
"X215475_at",""
"X215476_at",""
"X215477_at",""
"X215478_at","RIMS2"
"X215479_at",""
"X215480_at","KIAA0509"
"X215481_s_at","PEX5"
"X215482_s_at","EIF2B4"
"X215483_at","AKAP9"
"X215484_at",""
"X215485_s_at","ICAM1"
"X215486_at","PRPS1L1"
"X215487_x_at","FAM182B /// FAM27B /// FAM27C"
"X215488_at",""
"X215489_x_at","HOMER3"
"X215490_at","IBA57"
"X215491_at","MYCL"
"X215492_x_at","PTCRA"
"X215493_x_at","BTN2A1"
"X215494_at",""
"X215495_s_at","SAMD4A"
"X215496_at","SAMD4A"
"X215497_s_at","WDTC1"
"X215498_s_at","LOC100996792 /// MAP2K3"
"X215499_at","LOC100996792 /// MAP2K3"
"X215500_at","LOC101929304 /// SNX29"
"X215501_s_at","DUSP10"
"X215502_at","LA16c-381G6.1"
"X215503_at","SPINT3"
"X215504_x_at","ANKRD10-IT1"
"X215505_s_at","STRN3"
"X215506_s_at","DIRAS3"
"X215507_x_at",""
"X215508_at","BUB1"
"X215509_s_at","BUB1"
"X215510_at","ETV2"
"X215511_at","TCF20"
"X215512_at","MARCH6"
"X215513_at","HYMAI"
"X215514_at","RP4-621B10.8"
"X215515_at",""
"X215516_at","LAMB4"
"X215517_at","PYGO1"
"X215518_at","STXBP5L"
"X215519_x_at","SGSM3"
"X215520_at","PYGO1"
"X215521_at","PHC3"
"X215522_at","SORCS3"
"X215523_at","ZNF391"
"X215524_x_at","MGC40069 /// TRAC /// TRAJ17 /// TRAV20 /// TRDV2 /// YME1L1"
"X215525_at",""
"X215526_at",""
"X215527_at","KHDRBS2"
"X215528_at",""
"X215529_x_at","DIP2A"
"X215530_at","FANCA"
"X215531_s_at","GABRA5"
"X215532_x_at","ZNF492"
"X215533_s_at","UBE4B"
"X215534_at",""
"X215535_s_at","AGPAT1"
"X215536_at","HLA-DQB2"
"X215537_x_at","DDAH2"
"X215538_at",""
"X215539_at",""
"X215540_at","TRA@ /// YME1L1"
"X215541_s_at","DIAPH1"
"X215542_at",""
"X215543_s_at","LARGE"
"X215544_s_at","UBOX5"
"X215545_at",""
"X215546_at","PSMD5"
"X215547_at","TSC22D2"
"X215548_s_at","SCFD1"
"X215549_x_at","CTAGE4 /// CTAGE8 /// CTAGE9"
"X215550_at","SRGAP3"
"X215551_at","ESR1"
"X215552_s_at","ESR1"
"X215553_x_at",""
"X215554_at","GPLD1"
"X215555_at",""
"X215556_at",""
"X215557_at",""
"X215558_at","UBR2"
"X215559_at","ABCC6 /// LOC101930322"
"X215560_x_at","MTRF1L"
"X215561_s_at","IL1R1"
"X215562_at","TTC39A"
"X215563_s_at","MST1L"
"X215564_at","AREG"
"X215565_at","LOC101929272"
"X215566_x_at","LYPLA2"
"X215567_at","FCF1"
"X215568_x_at","LYPLA2"
"X215569_at","GTF2IRD2B"
"X215570_s_at","ZNF780A /// ZNF780B"
"X215571_at",""
"X215572_at",""
"X215573_at","CAT"
"X215574_at",""
"X215575_at","PDE4DIP"
"X215576_at",""
"X215577_at",""
"X215578_at",""
"X215579_at","APOBEC3G"
"X215580_at","MCM3AP"
"X215581_s_at","MCM3AP"
"X215582_x_at","MCM3AP"
"X215583_at","TMEM63A"
"X215584_at","HECW1"
"X215585_at",""
"X215586_at",""
"X215587_x_at",""
"X215588_x_at","RIOK3"
"X215589_at",""
"X215590_x_at","ACVR2B-AS1"
"X215591_at","SATB2"
"X215592_at",""
"X215593_at",""
"X215594_at","ERV9-1"
"X215595_x_at",""
"X215596_s_at","LTN1"
"X215597_x_at",""
"X215598_at","TTC12"
"X215599_at","GUSBP3 /// GUSBP9"
"X215600_x_at","FBXW12"
"X215601_at",""
"X215602_at","FGD2"
"X215603_x_at","GGT1 /// GGT2 /// GGT3P /// GGTLC1 /// GGTLC2 /// LOC100132705 /// LOC102724197"
"X215604_x_at",""
"X215605_at","NCOA2"
"X215606_s_at","ERC1"
"X215607_x_at",""
"X215608_at","AK021537"
"X215609_at",""
"X215610_at",""
"X215611_at","TCF12"
"X215612_at",""
"X215613_at","ADAM12"
"X215614_at",""
"X215615_x_at",""
"X215616_s_at","KDM4B"
"X215617_at","SPATS2L"
"X215618_at","RSU1"
"X215619_at",""
"X215620_at","RREB1"
"X215621_s_at","IGHD"
"X215622_x_at","PHF7"
"X215623_x_at","SMC4"
"X215624_at","TSC2"
"X215625_at","LOC101928669 /// LOC644450"
"X215626_at",""
"X215627_at","LOC101926913"
"X215628_x_at",""
"X215629_s_at","DLEU2 /// DLEU2L /// MIR15A"
"X215630_at",""
"X215631_s_at","BRMS1"
"X215632_at","NEUROG2"
"X215633_x_at","LST1"
"X215634_at",""
"X215635_at",""
"X215636_at","UBR4"
"X215637_at","CEP41"
"X215638_at","ERBB3"
"X215639_at","SH2D3C"
"X215640_at","TBC1D2B"
"X215641_at","SEC24D"
"X215642_at",""
"X215643_at","SEMA3D"
"X215644_at","ZNF518A"
"X215645_at","FLCN"
"X215646_s_at","VCAN"
"X215647_at",""
"X215648_at",""
"X215649_s_at","MVK"
"X215650_at",""
"X215651_at",""
"X215652_at","SDHD"
"X215653_at",""
"X215654_at","BCAT2"
"X215655_at","GRIK2"
"X215656_at","LMAN2"
"X215657_at","SLC26A3"
"X215658_at","LINC00675"
"X215659_at","GSDMB"
"X215660_s_at","MAST2"
"X215661_at","MAST2"
"X215662_at",""
"X215663_at","MBNL1"
"X215664_s_at","EPHA5"
"X215665_at","HSD3B2"
"X215666_at","HLA-DRB4"
"X215667_x_at","PMS2P5 /// PMS2P9"
"X215668_s_at","PLXNB1"
"X215669_at",""
"X215670_s_at","SCAND2P"
"X215671_at","PDE4B"
"X215672_s_at","AHCYL2"
"X215673_at","TEF"
"X215674_at",""
"X215675_at",""
"X215676_at","BRF1"
"X215677_s_at","BRF1"
"X215678_at","LOC440792"
"X215679_at","AL109706"
"X215680_at","KIAA1654"
"X215681_at","KIAA1654"
"X215682_at","LOC440792"
"X215683_at","RBFADN"
"X215684_s_at","ASCC2"
"X215685_s_at","DLX2"
"X215686_x_at","TFAP2B"
"X215687_x_at","PLCB1"
"X215688_at","RASGRF1"
"X215689_s_at","SHBG"
"X215690_x_at","GPAA1"
"X215691_x_at","HSPB11"
"X215692_s_at","MPPED2"
"X215693_x_at","DDX27"
"X215694_at","SPATA5L1"
"X215695_s_at","GYG2"
"X215696_s_at","SEC16A"
"X215697_at",""
"X215698_at","KDM5A"
"X215699_x_at","SFI1"
"X215700_x_at","CPNE6"
"X215701_at",""
"X215702_s_at","CFTR"
"X215703_at","CFTR"
"X215704_at","FLG"
"X215705_at","PPP5C"
"X215706_x_at","ZYX"
"X215707_s_at","PRNP"
"X215708_s_at","PRIM2 /// PRIM2B"
"X215709_at","PRIM2 /// PRIM2B"
"X215710_at","ST3GAL4"
"X215711_s_at","WEE1"
"X215712_s_at","IGFALS"
"X215713_at",""
"X215714_s_at","SMARCA4"
"X215715_at","SLC6A2"
"X215716_s_at","ATP2B1"
"X215717_s_at","FBN2"
"X215718_s_at","PHF3"
"X215719_x_at","FAS"
"X215720_s_at","NFYA"
"X215721_at","IGHG1 /// LOC100293211"
"X215722_s_at","SNRPA1"
"X215723_s_at","PLD1"
"X215724_at","PLD1"
"X215725_at","DGCR11"
"X215726_s_at","CYB5A"
"X215727_x_at","ARMCX6"
"X215728_s_at","ACOT7"
"X215729_s_at","VGLL1"
"X215730_at","VGLL1"
"X215731_s_at","MPHOSPH9"
"X215732_s_at","DTX2 /// LOC102725292"
"X215733_x_at","CTAG2"
"X215734_at","IZUMO4"
"X215735_s_at","TSC2"
"X215736_at","KCNV1"
"X215737_x_at","USF2"
"X215738_at","LINC00563"
"X215739_s_at","TUBGCP3"
"X215740_at","LOC100130741"
"X215741_x_at","AKAP8L"
"X215742_at",""
"X215743_at","NMT2"
"X215744_at","FUS"
"X215745_at",""
"X215746_at",""
"X215747_s_at","RCC1"
"X215748_at","KLHL35"
"X215749_s_at","GORASP1"
"X215750_at",""
"X215751_at","RBM26"
"X215752_at","SIK2"
"X215753_at",""
"X215754_at","SCARB2"
"X215755_at","RN7SKP150"
"X215756_at","LINC01136"
"X215757_at","PRKDC"
"X215758_x_at","ZNF93"
"X215759_at","ANKRD53"
"X215760_s_at","SBNO2"
"X215761_at","DMXL2"
"X215762_at",""
"X215763_at",""
"X215764_x_at","AP2A2"
"X215765_at","LRRC41"
"X215766_at","GSTA1"
"X215767_at","ZNF804A"
"X215768_at",""
"X215769_at","TRA /// TRAV16 /// TRAV16 /// YME1L1"
"X215770_at","OR7E2P"
"X215771_x_at","RET"
"X215772_x_at","SUCLG2"
"X215773_x_at","PARP2"
"X215774_s_at",""
"X215775_at","THBS1"
"X215776_at","INSRR"
"X215777_at","IGLV4-60 /// IGLV4-60"
"X215778_x_at","HAB1"
"X215779_s_at","HIST1H2BG /// HIST1H2BJ"
"X215780_s_at","SET /// SETP4 /// SETSIP"
"X215781_s_at","TOP3B"
"X215782_at","RAB40AL"
"X215783_s_at","ALPL"
"X215784_at","CD1E"
"X215785_s_at","CYFIP2"
"X215786_at",""
"X215787_at","ACTA2"
"X215788_at","KIAA1751"
"X215789_s_at","AJAP1"
"X215790_at","AJAP1"
"X215791_at",""
"X215792_s_at","DNAJC11"
"X215793_at","MTMR7"
"X215794_x_at","GLUD2"
"X215795_at","MYH7B"
"X215796_at","AV8S2 /// TRAV13-2 /// TRAV13-2"
"X215797_at","TRAV8-3"
"X215798_at","ALDH1L1"
"X215799_at","LOC101927051"
"X215800_at","DUOX1"
"X215801_at","RP11-496I2.2"
"X215802_at",""
"X215803_at","CXorf57"
"X215804_at","EPHA1"
"X215805_at",""
"X215806_x_at","TARP /// TRGC2 /// TRGV9"
"X215807_s_at","PLXNB1"
"X215808_at","KLK10"
"X215809_at","CYP2D6"
"X215810_x_at","DST"
"X215811_at",""
"X215812_s_at","SLC6A10P /// SLC6A10PB /// SLC6A8"
"X215813_s_at","PTGS1"
"X215814_at","DST"
"X215815_at","BUD31"
"X215816_at","GUSBP11"
"X215817_at","SERPINB13"
"X215818_at","NUDT7"
"X215819_s_at","RHCE /// RHD"
"X215820_x_at","SNX13"
"X215821_x_at","PSG11 /// PSG3"
"X215822_x_at","MYT1"
"X215823_x_at","PABPC1 /// RLIM"
"X215824_at",""
"X215825_at","RP11-255C15.3"
"X215826_x_at","ZNF835"
"X215827_x_at","CROCCP3"
"X215828_at",""
"X215829_at","SHANK2"
"X215830_at","BC127192 /// SHANK2"
"X215831_at",""
"X215832_x_at","PICALM"
"X215833_s_at","SPPL2B"
"X215834_x_at","SCARB1"
"X215835_at","SCARB1"
"X215836_s_at","PCDHGA1 /// PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA2 /// PCDHGA3 /// PCDHGA4 /// PCDHGA5 /// PCDHGA6 /// PCDHGA7 /// PCDHGA8 /// PCDHGA9 /// PCDHGB1 /// PCDHGB2 /// PCDHGB3 /// PCDHGB4 /// PCDHGB5 /// PCDHGB6 /// PCDHGB7 /// PCDHGC3 /// PCDHGC4 /// PCDHGC5"
"X215837_x_at",""
"X215838_at","LILRA5"
"X215839_at","LILRA5"
"X215840_at","DNAH2"
"X215841_at","GUCA1B"
"X215842_s_at","ATP11A"
"X215843_s_at","TLL2"
"X215844_at","TNPO2"
"X215845_x_at",""
"X215846_at",""
"X215847_at","HERC2P3 /// LOC101930458"
"X215848_at","SCAPER"
"X215849_x_at","TTC18"
"X215850_s_at","NDUFA5"
"X215851_at","MECOM"
"X215852_x_at","SOGA1"
"X215853_at",""
"X215854_at",""
"X215855_s_at","TMF1"
"X215856_at","SIGLEC15"
"X215857_at","NCLN"
"X215858_at",""
"X215859_at","NCLN"
"X215860_at","SYT12"
"X215861_at","LOC101927770"
"X215862_at",""
"X215863_at","TFR2"
"X215864_at",""
"X215865_at","SYT12"
"X215866_at",""
"X215867_x_at","CA12"
"X215868_x_at",""
"X215869_at",""
"X215870_s_at","PLA2G5"
"X215871_at","PLA2G5"
"X215872_at","RP6-91H8.1"
"X215873_x_at","ABCC10"
"X215874_at",""
"X215875_at",""
"X215876_at","RP11-217B7.2"
"X215877_at",""
"X215878_at","ITGB1"
"X215879_at","ITGB1"
